word,level,pos_x,headword_x,pos_y,CEFR_x,CoreInventory 1,CoreInventory 2,Threshold,headword_y,pos,CEFR_y,notes,ID,Shorthand Code,Grammatical Item,Sentence Type,CEFR-J Level,FREQ*DISP,Core Inventory,EGP,GSELO,Notes,AfterDot,Shorthand Split,Shorthand Clean
scholar,B2,noun,scholar,noun,B1,Education,Work and Jobs,Education,,,,,,,,,,,,,,,,,
scholarship,B2,noun,scholarship,noun,B1,Education,,Education,,,,,,,,,,,,,,,,,
scratch,B2,"verb, noun",scratch,noun,B1,,,,,,,,,,,,,,,,,,,,
scratch,B2,"verb, noun",scratch,verb,B2,,,,,,,,,,,,,,,,,,,,
screening,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
seeker,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
seminar,B2,noun,seminar,noun,B2,Education,,Education,,,,,,,,,,,,,,,,,
settler,B2,noun,settler,noun,B1,,,,,,,,,,,,,,,,,,,,
severely,B2,adverb,severely,adverb,B1,,,,,,,,,,,,,,,,,,,,
sexy,B2,adjective,sexy,adjective,B2,,,,,,,,,,,,,,,,,,,,
shaped,B2,adjective,,,,,,,,,,,,,,,,,,,,,,,
shocking,B2,adjective,shocking,adjective,B1,,,,,,,,,,,,,,,,,,,,
shore,B2,noun,shore,noun,A2,,,,,,,,,,,,,,,,,,,,
shortage,B2,noun,shortage,noun,B1,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
shortly,B2,adverb,shortly,adverb,B1,,,,,,,,,,,,,,,,,,,,
shortterm,B2,adjective,shortterm,adjective,B2,,,,,,,,,,,,,,,,,,,,
sibling,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
signature,B2,noun,signature,noun,B1,,,,,,,,,,,,,,,,,,,,
significance,B2,noun,significance,noun,B1,,,,,,,,,,,,,,,,,,,,
skilled,B2,adjective,skilled,adjective,B2,,,,,,,,,,,,,,,,,,,,
skull,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
slogan,B2,noun,slogan,noun,B1,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
socalled,B2,adjective,socalled,adjective,B2,,,,,,,,,,,,,,,,,,,,
somehow,B2,adverb,somehow,adverb,B1,,,,,,,,,,,,,,,,,,,,
sometime,B2,adverb,sometime,adverb,B1,,,,,,,,,,,,,,,,,,,,
sophisticated,B2,adjective,sophisticated,adjective,B2,,,,,,,,,,,,,,,,,,,,
spare,B2,adjective,spare,adjective,B2,,,,,,,,,,,,,,,,,,,,
spare,B2,adjective,spare,verb,B2,,,,,,,,,,,,,,,,,,,,
specialize,B2,verb,,,,,,,,,,,,,,,,,,,,,,,
specify,B2,verb,specify,verb,B2,,,,,,,,,,,,,,,,,,,,
spectacular,B2,adjective,spectacular,adjective,B1,,,,,,,,,,,,,,,,,,,,
spectator,B2,noun,spectator,noun,B1,Hobbies and pastimes,,,,,,,,,,,,,,,,,,,
speculate,B2,verb,,,,,,,speculate,verb,C1,,,,,,,,,,,,,,
speculation,B2,noun,,,,,,,speculation,noun,C1,,,,,,,,,,,,,,
spice,B2,noun,spice,noun,B1,Food and drink,,Food and drink,,,,,,,,,,,,,,,,,
spill,B2,verb,spill,verb,A2,,,,,,,,,,,,,,,,,,,,
spite,B2,noun,spite,noun,B2,,,,,,,,,,,,,,,,,,,,
spoil,B2,verb,spoil,verb,B1,,,,,,,,,,,,,,,,,,,,
spokesman,B2,noun,spokesman,noun,B2,"News, lifestyles and current affairs",,Personal identification,,,,,,,,,,,,,,,,,
spokesperson,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
spokeswoman,B2,noun,spokeswoman,noun,B2,"News, lifestyles and current affairs",,Personal identification,,,,,,,,,,,,,,,,,
sponsorship,B2,noun,,,,,,,sponsorship,noun,C1,,,,,,,,,,,,,,
sporting,B2,adjective,,,,,,,,,,,,,,,,,,,,,,,
stall,B2,noun,stall,noun,B1,"Things in the town, shops and shopping",,Places,,,,,,,,,,,,,,,,,
stance,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
starve,B2,verb,starve,verb,B2,,,,,,,,,,,,,,,,,,,,
steadily,B2,adverb,steadily,adverb,B1,,,,,,,,,,,,,,,,,,,,
steam,B2,noun,steam,noun,B1,,,,,,,,,,,,,,,,,,,,
stimulate,B2,verb,stimulate,verb,B2,,,,,,,,,,,,,,,,,,,,
strengthen,B2,verb,strengthen,verb,B1,,,,,,,,,,,,,,,,,,,,
strictly,B2,adverb,strictly,adverb,B2,,,,,,,,,,,,,,,,,,,,
stroke,B2,noun,stroke,noun,B2,,,,,,,,,,,,,,,,,,,,
stroke,B2,noun,stroke,verb,B2,,,,,,,,,,,,,,,,,,,,
stunning,B2,adjective,stunning,adjective,B1,,,,,,,,,,,,,,,,,,,,
subsequent,B2,adjective,,,,,,,,,,,,,,,,,,,,,,,
subsequently,B2,adverb,,,,,,,,,,,,,,,,,,,,,,,
suburb,B2,noun,suburb,noun,B2,,,"House and home, environment",,,,,,,,,,,,,,,,,
suffering,B2,noun,suffering,noun,B2,,,,,,,,,,,,,,,,,,,,
sufficient,B2,adjective,sufficient,adjective,B1,,,,,,,,,,,,,,,,,,,,
sufficiently,B2,adverb,sufficiently,adverb,B2,,,,,,,,,,,,,,,,,,,,
super,B2,adjective,super,adjective,A1,,,,,,,,,,,,,,,,,,,,
surgeon,B2,noun,surgeon,noun,B1,Travel and services vocab,Work and Jobs,,,,,,,,,,,,,,,,,,
survival,B2,noun,survival,noun,B1,,,,,,,,,,,,,,,,,,,,
survivor,B2,noun,survivor,noun,B1,"News, lifestyles and current affairs",,Personal identification,,,,,,,,,,,,,,,,,
suspend,B2,verb,suspend,verb,B2,,,,,,,,,,,,,,,,,,,,
sustainable,B2,adjective,,,,,,,sustainable,adjective,C1,,,,,,,,,,,,,,
swallow,B2,verb,swallow,verb,A2,,,,,,,,,,,,,,,,,,,,
sympathetic,B2,adjective,sympathetic,adjective,B2,,,,,,,,,,,,,,,,,,,,
tackle,B2,verb,tackle,verb,B2,,,,,,,,,,,,,,,,,,,,
tag,B2,"noun, verb",tag,noun,B2,,,,,,,,,,,,,,,,,,,,
tap,B2,"verb, noun",tap,noun,A2,Objects and rooms,,"House and home, environment",,,,,,,,,,,,,,,,,
tap,B2,"verb, noun",tap,verb,B2,,,,,,,,,,,,,,,,,,,,
technological,B2,adjective,technological,adjective,B1,,,,,,,,,,,,,,,,,,,,
teens,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
temple,B2,noun,temple,noun,A1,"Things in the town, shops and shopping",,Personal identification,,,,,,,,,,,,,,,,,
temporarily,B2,adverb,temporarily,adverb,B2,,,,,,,,,,,,,,,,,,,,
tendency,B2,noun,tendency,noun,B1,,,,,,,,,,,,,,,,,,,,
tension,B2,noun,tension,noun,B1,,,,,,,,,,,,,,,,,,,,
terminal,B2,noun,terminal,noun,B1,"Things in the town, shops and shopping",,,,,,,,,,,,,,,,,,,
terms,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
terribly,B2,adverb,terribly,adverb,B1,,,,,,,,,,,,,,,,,,,,
terrify,B2,verb,terrify,verb,A2,,,,,,,,,,,,,,,,,,,,
territory,B2,noun,territory,noun,B2,Nationalities and countries,,,,,,,,,,,,,,,,,,,
terror,B2,noun,terror,noun,B1,,,,,,,,,,,,,,,,,,,,
terrorism,B2,noun,terrorism,noun,B1,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
terrorist,B2,noun,terrorist,adjective,A2,,,,,,,,,,,,,,,,,,,,
terrorist,B2,noun,terrorist,noun,B1,"News, lifestyles and current affairs",,Personal identification,,,,,,,,,,,,,,,,,
testing,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
textbook,B2,noun,textbook,noun,A2,,,Education,,,,,,,,,,,,,,,,,
theft,B2,noun,theft,noun,B1,"News, lifestyles and current affairs",,Personal identification,,,,,,,,,,,,,,,,,
therapist,B2,noun,therapist,noun,B2,Work and Jobs,,Personal identification,,,,,,,,,,,,,,,,,
thesis,B2,noun,thesis,noun,B2,,,Education,,,,,,,,,,,,,,,,,
thorough,B2,adjective,thorough,adjective,B1,,,,,,,,,,,,,,,,,,,,
thoroughly,B2,adverb,thoroughly,adverb,B2,,,,,,,,,,,,,,,,,,,,
thumb,B2,noun,thumb,noun,B1,,,Health and body care,,,,,,,,,,,,,,,,,
timing,B2,noun,timing,noun,B2,,,,,,,,,,,,,,,,,,,,
tissue,B2,noun,tissue,noun,B1,Objects and rooms,,Shopping,,,,,,,,,,,,,,,,,
ton,B2,noun,ton,noun,B2,,,,,,,,,,,,,,,,,,,,
tonne,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
tournament,B2,noun,tournament,noun,B1,,,,,,,,,,,,,,,,,,,,
trace,B2,verb,trace,noun,B1,,,,,,,,,,,,,,,,,,,,
trace,B2,verb,trace,verb,B2,,,,,,,,,,,,,,,,,,,,
trading,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
tragedy,B2,noun,tragedy,noun,B1,Books and literature,,"Free time, entertainment",,,,,,,,,,,,,,,,,
tragic,B2,adjective,tragic,adjective,B1,,,,,,,,,,,,,,,,,,,,
trait,B2,noun,trait,noun,B2,,,,,,,,,,,,,,,,,,,,
transmit,B2,verb,transmit,verb,B2,,,,,,,,,,,,,,,,,,,,
transportation,B2,noun,transportation,noun,B1,Work and Jobs,,Travel,,,,,,,,,,,,,,,,,
trap,B2,"verb, noun",trap,noun,A2,,,,,,,,,,,,,,,,,,,,
treasure,B2,noun,treasure,noun,A2,Personal information,,,,,,,,,,,,,,,,,,,
tribe,B2,noun,tribe,noun,B2,,,,,,,,,,,,,,,,,,,,
trigger,B2,verb,trigger,noun,B1,,,,,,,,,,,,,,,,,,,,
trillion,B2,,,,,,,,,,,,,,,,,,,,,,,,
troop,B2,noun,troop,noun,B2,,,,,,,,,,,,,,,,,,,,
tsunami,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
ultimate,B2,adjective,ultimate,adjective,B2,,,,,,,,,,,,,,,,,,,,
unacceptable,B2,adjective,unacceptable,adjective,B2,,,,,,,,,,,,,,,,,,,,
uncertainty,B2,noun,uncertainty,noun,B1,,,,,,,,,,,,,,,,,,,,
undergo,B2,verb,undergo,verb,B1,,,,,,,,,,,,,,,,,,,,
undertake,B2,verb,undertake,verb,B2,,,,,,,,,,,,,,,,,,,,
unfold,B2,verb,unfold,verb,B1,,,,,,,,,,,,,,,,,,,,
unfortunate,B2,adjective,unfortunate,adjective,B1,,,,,,,,,,,,,,,,,,,,
unite,B2,verb,unite,verb,B1,,,,,,,,,,,,,,,,,,,,
unity,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
universal,B2,adjective,universal,adjective,B2,,,,,,,,,,,,,,,,,,,,
urgent,B2,adjective,urgent,adjective,B1,,,,,,,,,,,,,,,,,,,,
usage,B2,noun,usage,noun,B1,,,,,,,,,,,,,,,,,,,,
useless,B2,adjective,useless,adjective,B1,,,,,,,,,,,,,,,,,,,,
valid,B2,adjective,valid,adjective,B2,,,,,,,,,,,,,,,,,,,,
variation,B2,noun,variation,noun,B2,,,,,,,,,,,,,,,,,,,,
vertical,B2,adjective,,,,,,,vertical,adjective,C1,,,,,,,,,,,,,,
viewpoint,B2,noun,viewpoint,noun,B1,,,,,,,,,,,,,,,,,,,,
visa,B2,noun,visa,noun,B1,Travel and services vocab,,Travel,,,,,,,,,,,,,,,,,
visible,B2,adjective,visible,adjective,B1,,,,,,,,,,,,,,,,,,,,
voluntary,B2,adjective,,,,,,,voluntary,adjective,C1,,,,,,,,,,,,,,
voting,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
wander,B2,verb,wander,verb,A2,,,,,,,,,,,,,,,,,,,,
warming,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
weekly,B2,adjective,weekly,adjective,A2,,,,,,,,,,,,,,,,,,,,
weekly,B2,adjective,weekly,adverb,A2,,,,,,,,,,,,,,,,,,,,
weird,B2,adjective,weird,adjective,B1,,,,,,,,,,,,,,,,,,,,
welfare,B2,noun,welfare,noun,B2,,,Services,,,,,,,,,,,,,,,,,
wheat,B2,noun,wheat,noun,B2,,,Food and drink,,,,,,,,,,,,,,,,,
whoever,B2,pronoun,whoever,pronoun,B1,,,,,,,,,,,,,,,,,,,,
widespread,B2,adjective,widespread,adjective,B1,,,,,,,,,,,,,,,,,,,,
wisdom,B2,noun,wisdom,noun,A2,Education,,Personal identification,,,,,,,,,,,,,,,,,
withdraw,B2,verb,withdraw,verb,B2,,,,,,,,,,,,,,,,,,,,
workforce,B2,noun,,,,,,,,,,,,,,,,,,,,,,,
workplace,B2,noun,workplace,noun,B1,Work and Jobs,,Daily life,,,,,,,,,,,,,,,,,
workshop,B2,noun,workshop,noun,B1,"Things in the town, shops and shopping",Work and Jobs,Education,,,,,,,,,,,,,,,,,
worm,B2,noun,worm,noun,B2,,,,,,,,,,,,,,,,,,,,
wrist,B2,noun,wrist,noun,B1,,,Health and body care,,,,,,,,,,,,,,,,,
abolish,C1,verb,abolish,verb,B2,,,,abolish,verb,C2,,,,,,,,,,,,,,
abortion,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
absence,C1,noun,absence,noun,B1,,,,,,,,,,,,,,,,,,,,
absent,C1,adjective,absent,adjective,B1,,,,,,,,,,,,,,,,,,,,
absurd,C1,adjective,absurd,adjective,B2,,,,,,,,,,,,,,,,,,,,
abundance,C1,noun,abundance,noun,B1,,,,abundance,noun,C2,,,,,,,,,,,,,,
abuse,C1,"noun, verb",abuse,noun,B2,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
academy,C1,noun,academy,noun,B1,Education,,,,,,,,,,,,,,,,,,,
accelerate,C1,verb,,,,,,,,,,,,,,,,,,,,,,,
acceptance,C1,noun,acceptance,noun,B1,,,,,,,,,,,,,,,,,,,,
accessible,C1,adjective,accessible,adjective,B1,,,,,,,,,,,,,,,,,,,,
accomplishment,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
accordance,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
accordingly,C1,adverb,accordingly,adverb,B2,,,,,,,,,,,,,,,,,,,,
accountability,C1,noun,,,,,,,accountability,noun,C2,,,,,,,,,,,,,,
accountable,C1,adjective,,,,,,,,,,,,,,,,,,,,,,,
accumulate,C1,verb,accumulate,verb,B2,,,,,,,,,,,,,,,,,,,,
accumulation,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
accusation,C1,noun,accusation,noun,B2,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
accused,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
acid,C1,adjective,acid,noun,B2,,,,,,,,,,,,,,,,,,,,
acquisition,C1,noun,acquisition,noun,B2,Education,,,,,,,,,,,,,,,,,,,
acre,C1,noun,,,,,,,acre,noun,C1,,,,,,,,,,,,,,
activation,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
activist,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
acute,C1,adjective,acute,adjective,B2,,,,,,,,,,,,,,,,,,,,
adaptation,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
adhere,C1,verb,,,,,,,adhere,verb,C2,,,,,,,,,,,,,,
adjacent,C1,adjective,,,,,,,,,,,,,,,,,,,,,,,
adjustment,C1,noun,adjustment,noun,B2,,,,,,,,,,,,,,,,,,,,
administer,C1,verb,,,,,,,,,,,,,,,,,,,,,,,
administrative,C1,adjective,administrative,adjective,B2,,,,,,,,,,,,,,,,,,,,
administrator,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
admission,C1,noun,admission,noun,B1,Education,,,,,,,,,,,,,,,,,,,
adolescent,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
adoption,C1,noun,adoption,noun,B2,,,,,,,,,,,,,,,,,,,,
adverse,C1,adjective,adverse,adjective,B2,,,,adverse,adjective,C2,,,,,,,,,,,,,,
advocate,C1,"noun, verb",,,,,,,,,,,,,,,,,,,,,,,
aesthetic,C1,adjective,,,,,,,aesthetic,adjective,C1,,,,,,,,,,,,,,
affection,C1,noun,affection,noun,B1,,,,,,,,,,,,,,,,,,,,
aftermath,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
aggression,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
agricultural,C1,adjective,agricultural,adjective,B1,,,,,,,,,,,,,,,,,,,,
aide,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
albeit,C1,conjunction,,,,,,,,,,,,,,,,,,,,,,,
alert,C1,"verb, noun, adjective",alert,verb,B2,,,,,,,,,,,,,,,,,,,,
alien,C1,adjective,,,,,,,,,,,,,,,,,,,,,,,
align,C1,verb,,,,,,,align,verb,C1,,,,,,,,,,,,,,
align,C1,verb,,,,,,,align,verb,C1,,,,,,,,,,,,,,
alignment,C1,noun,,,,,,,alignment,noun,C1,,,,,,,,,,,,,,
alignment,C1,noun,,,,,,,alignment,noun,C1,,,,,,,,,,,,,,
alike,C1,"adverb, adjective",alike,adjective,B1,,,,,,,,,,,,,,,,,,,,
alike,C1,"adverb, adjective",alike,adverb,B1,,,,,,,,,,,,,,,,,,,,
allegation,C1,noun,allegation,noun,B2,,,,allegation,noun,C1,,,,,,,,,,,,,,
allege,C1,verb,,,,,,,allege,verb,C1,,,,,,,,,,,,,,
allegedly,C1,adverb,,,,,,,,,,,,,,,,,,,,,,,
alliance,C1,noun,alliance,noun,B2,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
allocate,C1,verb,,,,,,,,,,,,,,,,,,,,,,,
allocation,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
allowance,C1,noun,allowance,noun,B1,,,,,,,,,,,,,,,,,,,,
ally,C1,noun,ally,noun,B2,"News, lifestyles and current affairs",,,ally,verb,C2,,,,,,,,,,,,,,
aluminium,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
amateur,C1,"adjective, noun",,,,,,,amateur,noun,C1,,,,,,,,,,,,,,
amateur,C1,"adjective, noun",,,,,,,amateur,adjective,C1,,,,,,,,,,,,,,
ambassador,C1,noun,ambassador,noun,B2,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
amend,C1,verb,,,,,,,,,,,,,,,,,,,,,,,
amendment,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
amid,C1,preposition,,,,,,,amid,preposition,C1,,,,,,,,,,,,,,
analogy,C1,noun,analogy,noun,B2,,,,,,,,,,,,,,,,,,,,
anchor,C1,noun,anchor,noun,B2,,,,anchor,verb,C1,,,,,,,,,,,,,,
angel,C1,noun,angel,noun,A2,Books and literature,,"Free time, entertainment",,,,,,,,,,,,,,,,,
anonymous,C1,adjective,anonymous,adjective,B2,,,,,,,,,,,,,,,,,,,,
apparatus,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
appealing,C1,adjective,,,,,,,,,,,,,,,,,,,,,,,
appetite,C1,noun,appetite,noun,B1,Food and drink,,Food and drink,,,,,,,,,,,,,,,,,
applaud,C1,verb,applaud,verb,B1,,,,,,,,,,,,,,,,,,,,
applicable,C1,adjective,,,,,,,,,,,,,,,,,,,,,,,
appoint,C1,verb,appoint,verb,B1,,,,,,,,,,,,,,,,,,,,
appreciation,C1,noun,appreciation,noun,B1,,,,,,,,,,,,,,,,,,,,
arbitrary,C1,adjective,,,,,,,,,,,,,,,,,,,,,,,
architectural,C1,adjective,,,,,,,,,,,,,,,,,,,,,,,
archive,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
arena,C1,noun,arena,noun,B2,"Things in the town, shops and shopping",Leisure activities,"House and home, environment",,,,,,,,,,,,,,,,,
arguably,C1,adverb,,,,,,,,,,,,,,,,,,,,,,,
arm,C1,verb,arm,noun,A1,Personal information,,Health and body care,,,,,,,,,,,,,,,,,
arm,C1,verb,arm,verb,B1,,,,,,,,,,,,,,,,,,,,
array,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
articulate,C1,verb,articulate,verb,B2,,,,articulate,adjective,C2,,,,,,,,,,,,,,
ash,C1,noun,ash,noun,B2,,,,,,,,,,,,,,,,,,,,
aspiration,C1,noun,aspiration,noun,B2,,,,,,,,,,,,,,,,,,,,
aspire,C1,verb,aspire,verb,B2,,,,,,,,,,,,,,,,,,,,
assassination,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
assault,C1,"noun, verb",assault,noun,B2,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
assemble,C1,verb,assemble,verb,B2,,,,,,,,,,,,,,,,,,,,
assembly,C1,noun,assembly,noun,B2,Education,Leisure activities,,,,,,,,,,,,,,,,,,
assert,C1,verb,assert,verb,B2,,,,,,,,,,,,,,,,,,,,
assertion,C1,noun,,,,,,,assertion,noun,C1,,,,,,,,,,,,,,
assurance,C1,noun,assurance,noun,B2,,,,,,,,,,,,,,,,,,,,
asylum,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
atrocity,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
attain,C1,verb,attain,verb,B1,,,,,,,,,,,,,,,,,,,,
attendance,C1,noun,attendance,noun,B2,,,,,,,,,,,,,,,,,,,,
attorney,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
attribute,C1,"verb, noun",attribute,noun,B2,,,,,,,,,,,,,,,,,,,,
attribute,C1,"verb, noun",attribute,verb,B2,,,,,,,,,,,,,,,,,,,,
audit,C1,noun,audit,noun,B2,Work and Jobs,,Personal identification,audit,verb,C2,,,,,,,,,,,,,,
audit,C1,noun,audit,noun,B2,Work and Jobs,,Personal identification,audit,noun,C2,,,,,,,,,,,,,,
authentic,C1,adjective,,,,,,,,,,,,,,,,,,,,,,,
authorize,C1,verb,,,,,,,,,,,,,,,,,,,,,,,
auto,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
autonomy,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
availability,C1,noun,availability,noun,B2,,,,,,,,,,,,,,,,,,,,
await,C1,verb,await,verb,B2,,,,,,,,,,,,,,,,,,,,
backdrop,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
backing,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
backup,C1,noun,backup,noun,B2,,,,,,,,,,,,,,,,,,,,
bail,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
ballot,C1,noun,ballot,noun,B2,,,,,,,,,,,,,,,,,,,,
banner,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
bare,C1,adjective,bare,adjective,B1,,,,,,,,,,,,,,,,,,,,
bare,C1,adjective,bare,verb,B2,,,,,,,,,,,,,,,,,,,,
barrel,C1,noun,barrel,noun,B1,,,,,,,,,,,,,,,,,,,,
bass,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
bat,C1,verb,bat,noun,A1,,,"Free time, entertainment",,,,,,,,,,,,,,,,,
bat,C1,verb,bat,verb,B1,,,,,,,,,,,,,,,,,,,,
battlefield,C1,noun,battlefield,noun,B2,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
bay,C1,noun,bay,noun,A2,,,"House and home, environment",,,,,,,,,,,,,,,,,
beam,C1,noun,beam,noun,B2,,,,,,,,,,,,,,,,,,,,
beast,C1,noun,beast,noun,B1,,,,,,,,,,,,,,,,,,,,
behalf,C1,noun,behalf,noun,B1,,,,,,,,,,,,,,,,,,,,
beloved,C1,adjective,beloved,adjective,B1,,,,,,,,,,,,,,,,,,,,
bench,C1,noun,bench,noun,A2,"Things in the town, shops and shopping",,"House and home, environment",,,,,,,,,,,,,,,,,
benchmark,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
beneath,C1,preposition,beneath,preposition,B1,,,,,,,,,,,,,,,,,,,,
beneficiary,C1,noun,,,,,,,beneficiary,noun,C2,,,,,,,,,,,,,,
betray,C1,verb,betray,verb,B2,,,,,,,,,,,,,,,,,,,,
bind,C1,verb,bind,verb,B2,,,,,,,,,,,,,,,,,,,,
biography,C1,noun,biography,noun,B1,Education,,,,,,,,,,,,,,,,,,,
bishop,C1,noun,bishop,noun,B1,Work and Jobs,,Personal identification,,,,,,,,,,,,,,,,,
bizarre,C1,adjective,bizarre,adjective,B2,,,,,,,,,,,,,,,,,,,,
blade,C1,noun,blade,noun,B2,,,,,,,,,,,,,,,,,,,,
blast,C1,"noun, verb",blast,noun,B2,"News, lifestyles and current affairs",,,,,,,,,,,,,,,,,,,
blast,C1,"noun, verb",blast,verb,B2,,,,,,,,,,,,,,,,,,,,
bleed,C1,verb,bleed,verb,B1,,,,,,,,,,,,,,,,,,,,
blend,C1,"verb, noun",blend,noun,B2,,,,,,,,,,,,,,,,,,,,
blend,C1,"verb, noun",blend,verb,B1,,,,,,,,,,,,,,,,,,,,
bless,C1,verb,bless,verb,B1,,,,,,,,,,,,,,,,,,,,
blessing,C1,noun,blessing,noun,B1,,,,,,,,,,,,,,,,,,,,
boast,C1,verb,boast,verb,B1,,,,boast,noun,C1,,,,,,,,,,,,,,
bonus,C1,noun,bonus,noun,A2,Work and Jobs,,Services,,,,,,,,,,,,,,,,,
boom,C1,noun,boom,noun,B1,,,,,,,,,,,,,,,,,,,,
bounce,C1,verb,bounce,noun,B2,,,,,,,,,,,,,,,,,,,,
bounce,C1,verb,bounce,verb,B1,,,,,,,,,,,,,,,,,,,,
boundary,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
bow,C1,"verb, noun",bow,noun,B1,Hobbies and pastimes,,,,,,,,,,,,,,,,,,,
bow,C1,"verb, noun",bow,verb,B2,,,,,,,,,,,,,,,,,,,,
breach,C1,"noun, verb",,,,,,,,,,,,,,,,,,,,,,,
breakdown,C1,noun,breakdown,noun,B2,,,,,,,,,,,,,,,,,,,,
breakthrough,C1,noun,breakthrough,noun,B1,,,,,,,,,,,,,,,,,,,,
breed,C1,"verb, noun",breed,noun,B2,,,,,,,,,,,,,,,,,,,,
breed,C1,"verb, noun",breed,verb,B1,,,,,,,,,,,,,,,,,,,,
broadband,C1,noun,broadband,noun,B2,,,,,,,,,,,,,,,,,,,,
browser,C1,noun,browser,noun,B2,,,,,,,,,,,,,,,,,,,,
brutal,C1,adjective,,,,,,,,,,,,,,,,,,,,,,,
buck,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
buddy,C1,noun,buddy,noun,B1,,,,,,,,,,,,,,,,,,,,
buffer,C1,noun,,,,,,,buffer,verb,C1,,,,,,,,,,,,,,
buffer,C1,noun,,,,,,,buffer,noun,C1,,,,,,,,,,,,,,
bulk,C1,noun,,,,,,,bulk,noun,C1,,,,,,,,,,,,,,
burden,C1,noun,burden,noun,B1,,,,,,,,,,,,,,,,,,,,
burden,C1,noun,burden,verb,B2,,,,,,,,,,,,,,,,,,,,
bureaucracy,C1,noun,bureaucracy,noun,B2,Work and Jobs,,,,,,,,,,,,,,,,,,,
burial,C1,noun,burial,noun,B2,Family life,,Daily life,,,,,,,,,,,,,,,,,
burst,C1,verb,burst,verb,B1,,,,burst,noun,C1,,,,,,,,,,,,,,
cabinet,C1,noun,cabinet,noun,B2,,,"House and home, environment",,,,,,,,,,,,,,,,,
calculation,C1,noun,calculation,noun,B1,Education,,Education,,,,,,,,,,,,,,,,,
canvas,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
capability,C1,noun,capability,noun,B2,,,,,,,,,,,,,,,,,,,,
capitalism,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
capitalist,C1,adjective,,,,,,,,,,,,,,,,,,,,,,,
cargo,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
carriage,C1,noun,carriage,noun,B1,Ways of travelling,,Travel,,,,,,,,,,,,,,,,,
carve,C1,verb,carve,verb,B2,,,,,,,,,,,,,,,,,,,,
casino,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
casualty,C1,noun,,,,,,,,,,,,,,,,,,,,,,,
